height,weight
170.32214,55.0201
181.15036,63.0307
171.7871,55.0198
183.7926,54.208
171.56064,64.4713
179.04305,58.9225
173.81875,58.4356
164.29048,49.3357
173.93714,60.8817
169.11239,56.4752
170.9336,58.5933
170.69245,54.9618
170.23626,59.4935
168.82138,54.2837
182.05303,63.1962
174.1218,65.2762
174.38723,54.5700
169.76479,46.9244
177.90810,60.2592
166.62184,61.1350
170.44523,61.4083
172.14383,50.3957
173.54974,52.382
173.95558,56.1188
170.27362,52.7539
169.9849,66.8262
172.40405,52.8163
170.89407,59.2440
168.91798,59.4007
173.54489,60.4273
178.72441,65.4186
165.47539,59.5819
172.76831,60.7008
174.22071,55.5367
175.37229,59.3662
169.87685,56.3154
171.16549,63.4113
173.61733,55.936
173.11025,54.2316
177.18656,64.4975
166.18361,54.407
172.40578,57.0381
177.18344,58.5410
167.10464,53.0537
172.49823,54.4999
180.52024,64.8649
170.17380,55.4931
170.75305,54.5005
179.65087,71.3888
164.43998,49.2435
176.6253,61.3368
175.50529,54.8398
171.96331,60.1806
174.79460,56.5356
174.61555,56.827
169.10141,55.200
170.6857,57.7941
170.81129,55.9005
172.22485,56.4395
182.81620,62.7124
177.54199,65.2095
163.64689,50.9341
172.61444,62.1941
166.41666,60.780
166.38963,44.45893
163.89284,51.3824
175.4718,59.4045
182.99085,64.3374
165.34272,49.3614
168.96575,57.2643
166.9158,56.8324
172.0964,60.6623
165.57036,50.124
172.07141,60.1037
176.07648,56.6643
178.3964,61.1509
171.13913,53.6508
176.97127,54.1564
167.35529,48.7446
172.33910,60.5313
170.07568,54.5687
174.83673,56.4722
173.98385,60.1219
174.5983,55.5194
165.67780,57.6703
182.83291,65.6640
174.44959,60.7996
170.50075,53.7976
170.21419,47.6587
168.7937,60.3419
170.90217,60.8486
179.61841,54.867
171.78597,51.7759
157.041,45.7852
169.71272,55.8526
169.03715,52.2193
177.47930,60.3135
174.98052,60.5425
162.21817,39.99151
171.381,61.147
176.17780,61.8095
171.87474,56.4256
162.80615,50.8069
178.0929,63.910
173.25942,54.4892
173.52777,63.7074
168.44965,62.7859
165.47366,53.463
175.10346,69.3272
173.49729,58.5029
172.47926,57.9864
174.55934,59.8259
168.03126,55.3580
175.77963,66.0152
175.16599,54.403
172.63450,54.9321
173.71774,55.9647
172.39407,50.963
169.17030,47.942
168.67304,61.9702
180.95816,54.1926
177.44318,59.07
168.5089,54.4577
172.81279,53.4733
173.85789,56.767
168.12130,45.6861
165.99614,56.7669
172.90207,50.9690
176.22370,53.2234
166.64699,57.7475
165.95646,51.6523
170.40088,51.5730
175.03158,56.5834
170.71553,59.2921
178.97378,57.7244
173.97926,55.6556
176.2323,56.2826
170.0337,44.93094
165.23035,49.1312
164.03010,48.8640
177.86231,48.3483
174.35302,61.4545
176.2638,55.9519
163.825,46.7770
174.64400,58.9116
179.2059,57.2755
171.58327,48.6157
183.1637,62.5165
173.34268,57.5940
173.71083,68.1605
168.85120,56.9038
181.31854,60.8936
168.53753,58.915
169.2359,59.8333
173.10877,59.5009
176.09894,60.555
174.24931,57.5144
177.46688,63.267
170.50352,54.2616
177.01308,55.4738
172.27420,59.0470
170.08396,55.439
175.60831,62.3790
168.32898,56.9463
181.97129,59.5888
168.44653,61.2934
181.77581,70.1938
173.62848,58.9355
162.88515,50.0053
180.12367,66.8424
178.59149,60.9506
171.3550,59.3292
179.56213,69.6054
176.89317,55.1475
167.95168,55.1939
175.03493,61.1508
166.60452,63.4257
173.72830,59.5112
180.56222,58.0305
169.40609,62.0660
166.6583,53.8536
170.80893,52.0454
162.51850,55.5858
171.30961,64.9956
176.41423,64.8491
169.29821,63.9195
169.94208,51.0374
171.09882,60.2196
174.89249,51.6940
170.55462,50.2900
173.81858,57.8000
169.59031,52.1182
167.35567,48.1033
178.52812,63.3675
166.97643,59.9489
169.81254,59.4087
172.25437,54.0068
167.98826,53.5942
171.31020,61.1418
178.59601,61.4594
176.96762,62.7341
173.24802,59.2747
175.45980,61.5810
175.8053,66.162
175.35416,60.9423
171.4162,59.290
174.37197,58.9953
173.93034,53.369
169.72018,57.1452
174.31530,58.2093
168.89529,45.4251
176.09571,53.2443
169.68412,49.6871
171.33120,53.1648
169.73387,53.9355
173.83872,60.1361
173.15701,61.5538
166.47366,54.6303
177.49068,61.0770
179.68554,70.3011
177.10572,64.7041
176.07580,59.4060
171.08035,48.3645
181.71503,54.9848
167.04729,55.4176
178.83027,64.4446
167.84274,47.1771
168.24343,55.790
180.55176,64.1740
179.62672,62.531
168.72963,57.2851
177.36167,54.3395
170.9123,60.0961
171.56090,60.883
174.43059,56.6964
176.51199,62.0406
165.57470,59.8094
174.32637,63.6555
167.32082,56.2419
177.10889,61.0915
174.91751,66.60
179.79387,56.7632
181.59260,63.4940
174.55932,60.6700
174.75357,52.4264
178.02908,56.8665
180.22390,64.4826
174.38202,57.9331
165.30302,46.8475
172.4162,55.4438
174.47938,58.4403
168.63835,49.744
175.18647,55.2182
171.48368,55.4656
172.14243,56.5919
179.06355,59.7940
171.05219,59.6251
170.51005,58.263
170.89280,46.172
172.29526,55.1177
170.04650,50.3845
174.84413,56.7522
170.63375,57.4580
172.56907,58.7120
180.16002,61.3618
172.38784,50.3862
173.29676,62.4183
169.82811,54.3303
171.84936,54.3709
172.90743,44.66744
186.92856,66.0302
166.13873,58.1402
170.37322,64.5257
169.91208,53.2970
168.71650,63.1017
182.81330,59.3537
172.63844,54.0032
170.82818,53.0681
166.5572,46.8259
177.40450,57.7600
176.65992,56.9037
168.73995,57.5913
174.88352,53.3073
169.4800,56.6663
174.36102,57.5112
161.80895,51.0341
173.20781,51.9065
171.81817,54.7212
171.94868,58.9403
166.54714,44.19541
178.35717,62.3045
171.26976,56.8743
176.36122,67.2233
170.92366,58.8844
175.51568,68.9057
169.99359,57.6165
169.74612,53.3141
178.71552,54.0320
164.29873,48.833
174.70219,53.1342
168.4924,60.1765
180.48536,67.2176
167.59705,48.9417
170.08953,64.5949
159.15879,46.5034
169.5714,61.4662
176.06513,60.7539
168.0065,62.2059
165.45235,64.3857
173.85873,69.2399
175.52985,60.2050
174.06193,59.9367
172.92655,56.2452
174.92038,61.7635
168.6019,57.7165
172.11581,68.4425
167.63172,67.0898
167.16085,57.2256
171.20883,59.6166
169.75402,55.8642
174.33308,56.6678
159.96115,43.67984
180.95387,60.2686
171.38983,59.1128
174.30737,59.1666
173.80367,55.4398
166.28595,54.6138
173.35685,57.1336
171.3090,54.1638
170.5209,57.310
173.05797,60.8476
166.49461,64.0506
180.9643,66.8513
176.67971,68.3757
171.4757,54.9026
171.80410,55.5236
164.64973,50.8792
175.82012,59.8894
177.60777,65.4092
170.15267,68.1641
174.14784,59.8966
169.61000,57.7722
174.59175,58.8589
169.95170,55.5500
170.63230,57.5635
177.62606,64.4554
175.48609,63.4079
178.30686,59.1775
174.40872,54.542
170.24505,59.6432
165.08169,56.9282
176.84407,66.2889
173.34926,61.7686
168.18130,51.6238
167.23116,60.1059
161.6403,56.040
179.33985,59.6759
173.06054,66.2461
176.26447,61.8094
175.11100,53.8817
171.16278,59.0181
164.82215,50.5482
177.7261,65.7994
174.1165,65.0233
175.96010,62.4819
179.60482,73.2296
168.6938,51.2524
158.75424,41.53672
173.78886,58.0811
182.3303,57.704
168.38562,55.3243
168.70309,57.5122
172.15521,66.1589
171.64865,45.7673
172.45307,51.7701
174.35916,52.8569
176.17036,61.0596
174.4457,63.9162
176.87488,48.8257
175.7398,63.9829
175.17725,66.1498
174.27377,63.3218
171.51472,54.7481
168.02372,48.0378
174.44959,61.2763
169.69483,46.8896
175.0875,57.8519
172.13069,63.1776
168.98902,57.023
172.73285,61.1337
170.29397,52.7261
178.63475,52.4981
178.22725,62.4912
174.51522,60.0798
167.57579,53.616
177.30333,48.5134
169.41147,57.2934
171.81015,53.0584
169.68168,59.7312
184.84700,64.9258
175.98202,63.7006
169.67449,51.9771
176.32650,65.4689
170.1112,59.6598
172.82023,64.9714
175.28078,55.8422
175.8081,67.3277
176.86322,59.0043
178.03084,66.2166
169.43890,56.4276
167.86984,55.2397
172.10382,57.337
166.81099,60.5878
170.77096,59.973
177.79197,65.4181
171.64657,60.1905
166.49408,54.8122
176.3578,55.2476
170.17347,60.7659
170.35706,59.2676
163.85639,49.6984
182.64447,58.9372
170.13456,54.195
174.9725,61.9159
171.94388,59.1739
179.6857,63.8090
176.64567,65.8694
175.63645,61.3345
168.92786,49.2798
178.54445,57.6299
172.5562,60.5468
173.26265,60.7786
174.0266,58.1004
166.18811,50.5699
172.37517,58.4555
161.84545,43.54789
179.35146,56.1591
175.01408,56.1490
178.14227,58.3385
181.50975,69.1856
177.88989,54.4508
173.0703,62.3230
162.19686,56.7208
170.96651,56.6633
175.02162,63.1529
181.98602,56.8433
174.95802,61.0044
176.56614,61.0469
173.17938,55.1447
166.87792,49.9510
173.74776,57.4714
180.53063,63.6064
175.96112,57.5388
173.31093,55.2055
174.19978,53.3274
171.11584,57.7882
173.44240,55.712
175.45809,58.9881
170.72041,57.3373
165.06739,47.53
169.9715,57.7199
170.50558,59.0739
167.91148,48.5345
174.18401,56.7805
162.38365,51.245
177.20473,63.3518
173.76409,68.9035
168.57665,55.4719
179.01394,58.9172
166.1876,55.0970
167.71650,61.4505
172.9712,59.2081
174.39277,66.5283
182.91703,58.8587
174.00842,55.9940
175.83793,56.8484
178.30643,63.8250
170.28320,56.2719
170.13286,54.9029
174.54644,54.4609
177.11036,65.4531
175.50524,56.2351
177.2255,52.0979
172.09282,59.126
170.39044,55.5783
181.14117,61.8004
179.81734,63.3244
174.37324,54.790
178.73502,58.0029
175.2232,53.1515
171.09407,54.7224
179.0156,66.6061
175.59736,60.9228
176.60930,56.779
172.68487,53.6916
171.74403,61.469
177.26472,66.8033
169.70532,59.3208
174.46231,61.2011
172.86161,52.8380
170.3164,52.4196
161.43615,57.9052
172.78411,59.4714
181.74696,62.257
172.53014,49.607
173.50186,62.3871
176.56917,68.9797
170.93951,54.6181
175.13412,57.1275
170.02493,51.3478
173.57976,50.6777
170.15950,53.309
164.6946,55.4062
172.30552,49.7315
175.33117,54.0474
176.31771,50.9482
185.13722,65.7444
169.21465,54.4579
173.78571,60.0408
170.32463,58.7379
163.79045,58.2134
179.23264,58.2867
171.90331,57.8962
173.69175,60.2069
173.19770,58.3943
172.35637,64.694
180.67828,59.7202
166.19502,55.2197
175.59437,51.6438
174.47,62.5554
179.2724,59.5768
174.80945,52.7439
173.71571,50.3756
174.57760,62.0287
162.47806,47.8033
171.96377,62.354
166.07478,50.2735
169.83586,60.315
170.54096,54.2255
163.15624,62.3167
169.33362,48.4065
174.02820,54.3737
167.46291,52.3807
171.12950,53.5430
178.44407,57.1139
177.8785,61.9230
168.52831,55.8715
177.67945,57.1560
171.39910,58.781
174.5198,54.9515
170.20301,60.8927
172.02366,48.3055
181.08386,63.9786
174.03315,55.3864
169.23245,57.5980
172.58866,57.5506
169.92567,46.6648
171.27045,60.368
173.4602,58.9109
167.63235,45.542
178.30744,58.8684
171.63291,59.8321
161.03437,48.4836
176.63622,61.7691
168.12898,58.4465
167.01554,50.6193
171.64561,59.2116
167.42227,55.1896
171.29267,60.200
167.55735,57.6769
171.14236,51.9644
170.41409,48.9471
172.97243,58.4156
174.24116,53.0546
164.3103,45.6370
172.22813,54.3324
173.00451,65.797
177.76660,52.1347
169.39011,51.8367
176.59304,61.5005
166.79286,58.6020
175.80155,55.5509
178.13912,63.7034
159.76735,58.4461
176.60452,48.351
175.67948,70.8621
164.8635,49.8199
166.39723,52.5488
170.7101,60.0888
172.78690,59.2575
174.7810,61.1287
182.27645,64.1149
176.08001,57.5668
173.62615,58.8391
171.79940,64.4948
167.79827,58.6090
179.23165,60.3880
172.59747,58.6020
173.41652,55.372
173.17743,59.8787
181.03896,63.0165
166.67079,48.4316
175.84303,56.0013
169.41528,54.9164
169.33898,50.7346
179.95755,62.6793
180.23929,64.4906
173.56384,52.3434
179.03246,65.8015
169.18937,50.6063
176.12451,63.1497
176.4127,53.7240
174.45022,52.3161
169.60718,53.0515
170.36275,53.2958
175.25779,57.0812
168.51023,62.4058
178.02573,60.3869
176.10971,55.7011
165.80376,51.5714
177.86810,64.9607
175.12510,60.2819
169.31419,55.4191
169.65900,49.4671
172.48325,50.650
170.45607,55.4614
178.50985,61.9791
163.95921,56.267
180.73830,64.2289
174.1564,56.0762
166.33906,57.9461
172.07034,56.7660
169.76341,62.0098
172.61594,52.2831
169.48097,50.2329
180.30510,65.0686
169.99542,57.4740
171.5790,58.5590
165.42121,51.6502
176.58692,50.9041
170.21005,54.1646
172.82599,53.6781
172.75221,60.2716
158.82709,53.6246
179.08862,56.7007
157.61264,54.6291
166.92641,60.4662
172.17113,57.8425
171.02762,56.7354
172.49783,59.9625
170.96067,60.0857
175.48550,56.1953
167.05181,51.9139
181.97797,61.4758
168.29552,51.4576
163.48649,52.9883
174.3832,64.6293
175.15766,65.5861
178.32354,62.8273
179.24935,66.8290
176.40247,55.9088
179.14064,60.675
167.91617,53.3540
175.48238,60.7606
169.63311,60.9177
182.25679,70.8656
175.60978,61.0432
168.59583,61.3609
177.15603,55.6402
175.23026,59.0824
173.05365,67.7601
169.55206,62.4809
177.5242,58.5725
172.64040,62.9673
170.73743,59.7757
174.75462,59.1181
174.7756,56.464
174.37877,57.7862
172.40128,59.3582
174.51316,55.507
170.5437,55.9070
175.73521,57.5098
180.32783,60.5363
172.59971,60.1285
175.04062,54.1296
177.4101,63.5092
170.02105,61.311
178.08976,56.4512
171.71980,52.0030
168.65285,55.5257
176.71044,60.5261
178.04661,56.2301
170.82021,58.9462
181.45247,70.703
175.81179,55.9477
171.60558,57.6569
172.48856,58.3749
176.1663,54.9756
171.45612,61.3533
174.25888,60.3010
173.3210,58.6352
174.16379,55.6908
175.81463,56.7727
171.54863,57.2765
179.51011,66.68
163.2913,50.8652
173.90562,56.5151
169.51660,59.5098
179.22166,58.7363
172.32582,62.3783
170.20741,52.0501
167.63832,60.5403
174.20709,66.6179
174.79117,57.0958
172.56534,54.5222
175.08771,53.6711
175.86762,65.1946
172.20814,52.5350
174.39185,56.9606
181.58965,73.439
166.45349,50.4180
181.16227,62.4517
177.58199,63.6264
169.4109,55.3168
179.96880,70.1420
179.04727,56.3976
168.32595,62.7643
173.79719,52.7185
173.99765,50.7099
173.97011,56.5070
172.96021,61.215
168.43619,62.0462
175.23089,58.8857
170.32661,57.5601
185.908,61.4631
171.64286,51.8404
168.79019,52.6372
169.95295,63.6861
177.04062,71.1832
174.15175,55.5213
174.96854,54.9158
182.42234,51.6090
175.01116,63.955
171.1533,54.9494
169.58376,51.6100
170.41586,49.6455
168.21917,54.5240
173.37885,55.8504
176.78733,61.6358
164.46335,40.80338
176.13297,57.2351
177.6506,63.4199
173.44116,52.3495
176.13358,63.5893
169.04223,56.9465
169.56029,53.7013
168.54848,50.4167
169.49636,54.3428
167.38501,55.6468
171.2445,65.2060
173.33897,59.6490
169.4736,47.0214
179.68504,59.0740
170.70073,57.247
178.34435,59.9834
163.22581,54.0442
170.54492,44.31161
174.56749,56.310
174.13425,46.6578
168.39756,57.4640
174.55325,60.5313
177.49238,63.1130
166.36446,60.47
173.15454,49.931
169.44282,54.1629
166.54460,56.9787
176.51148,60.1580
176.57275,64.1418
169.6481,65.2525
178.35872,54.9353
178.42974,58.7216
172.22922,64.1382
180.27429,58.1217
177.18794,70.7125
175.65555,63.1551
173.41058,63.7103
171.51949,54.8392
173.01660,59.5139
167.55539,61.0267
174.82376,57.0953
171.82597,58.1694
169.08328,58.8446
172.52229,49.1323
178.21138,52.1194
168.65824,57.4439
172.67311,61.5236
165.07666,53.0544
181.6908,64.4304
160.7660,54.3920
171.78983,68.3898
173.20156,63.8479
173.44166,56.4961
169.9910,62.1379
174.47163,53.0214
175.92596,56.2768
177.1393,62.3986
177.24549,56.3671
174.98837,53.5399
167.43693,58.963
176.97447,52.1127
178.25883,54.8091
173.51225,58.2103
175.94791,53.7895
177.66708,56.882
162.16577,50.6923
177.09017,56.9500
177.0154,53.1462
173.37443,60.2489
168.88935,56.7774
168.3596,55.233
176.52794,56.0449
169.63123,69.624
176.62672,69.0697
173.39102,62.4246
179.71704,62.7007
168.51008,61.4186
179.23426,55.3277
172.43270,64.8038
171.21579,49.9156
180.06037,64.3760
173.87369,55.362
183.24761,62.9658
171.83214,56.9274
173.72782,60.0921
185.02861,61.7017
172.16712,57.0752
167.91028,49.7109
178.27239,57.6369
165.86591,60.1021
170.86445,56.3972
179.78905,68.751
167.57670,60.1798
177.81006,49.8974
170.45257,44.13479
171.54695,55.2927
173.99780,58.1444
166.80769,55.7838
167.87754,57.6217
174.1879,62.6515
175.05253,57.0630
169.03083,53.9675
168.41132,48.1278
170.42173,63.1162
171.40004,60.3514
174.3111,57.2380
171.29331,55.0456
169.35701,55.3529
163.88375,55.0634
177.26673,65.092
170.74319,55.6556
168.8930,52.2966
165.77092,54.6369
169.08242,57.7709
167.38125,55.1652
177.05824,57.8895
172.6491,51.4567
167.28636,44.5667
165.16899,56.764
173.95662,65.05
172.69811,56.9672
178.5310,63.7526
170.92849,56.2315
173.38482,51.3764
183.53088,61.7083
165.2783,54.140
180.56591,61.2570
173.36209,60.3525
169.634,58.1651
171.76890,52.6473
162.42431,54.9025
175.12739,56.4711
171.81180,61.2863
174.01454,62.8953
175.1952,53.9249
167.46314,63.3497
174.81692,63.4851
172.55449,55.274
168.59321,53.7672
170.75305,62.4490
175.13872,58.016
165.80886,53.1104
171.85018,56.2127
169.39771,52.8460
167.08379,47.5158
172.89894,58.8218
175.26,61.3990
175.52637,57.3938
183.21510,73.0392
180.09547,66.0553
172.38490,55.3417
171.29486,59.6368
176.35520,60.534
170.44312,54.076
178.26098,66.7827
171.16852,63.3698
178.96114,63.3805
174.33089,52.6049
166.68034,61.8424
170.34126,55.8476
170.95828,44.88653
166.28379,48.3995
168.98623,54.9812
171.1396,52.1351
176.07968,52.2727
169.6611,58.2835
165.92314,51.9517
169.06075,54.940
167.65283,57.5969
176.77737,69.3403
167.88341,54.599
176.19284,53.9454
182.90055,65.7707
169.89877,50.222
168.67434,56.0516
166.4678,54.4233
176.68052,62.6084
177.32769,55.6310
177.59662,65.6443
178.0233,55.7758
168.22550,44.953
171.75018,64.0741
174.19683,56.8630
173.11865,57.2573
171.480,57.6002
179.74442,64.8318
175.92634,64.9783
173.55355,60.2261
176.56193,51.3855
177.86873,58.5388
169.73507,52.4112
175.34031,64.7055
171.70718,56.9394
175.90554,58.0569
172.97809,52.4181
171.83219,56.1242
180.24152,61.8304
173.76511,59.7832
171.12010,49.7941
169.54853,56.130
170.51868,55.054
172.15932,50.2606
170.10891,50.9880
176.85896,59.2789
170.20146,55.5743
167.25346,50.1073
174.62454,62.3392
161.19396,59.7054
173.43877,55.3018
175.47872,58.3885
171.47891,57.2918
172.51657,55.4665
177.94059,64.4242
170.47822,50.3765
175.02287,54.0931
172.65602,56.3476
177.36767,67.6452
174.94966,59.9406
174.31941,59.5564
173.42198,67.1754
172.34837,54.7820
170.33837,60.4006
178.45895,61.0346
175.72713,59.5456
177.60203,58.6378
179.79370,66.5315
179.73154,60.7944
179.88415,63.9643
172.03252,56.3551
171.28843,58.6864
163.32992,45.05796
164.81166,51.2772
160.05160,46.1445
171.53623,65.5141
163.11946,57.9347
173.43752,52.9173
177.83701,54.8889
167.43027,62.9421
171.99341,56.7586
169.87843,56.6350
176.60536,59.4989
172.10027,61.393
176.50744,70.2012
178.36231,64.0003
172.64215,57.8322
172.99983,58.2937
172.53511,57.6959
168.05841,57.9966
177.78778,65.034
181.16189,55.1149
168.90548,51.6591
178.89200,66.3029
173.36326,62.0930
176.77986,61.3424
171.15122,48.1374
176.88349,61.585
170.72300,51.0074
165.97508,50.6242
173.87964,67.3889
173.23107,62.5264
174.83308,59.9738
172.6019,67.8395
171.61373,67.4675
181.77337,63.3617
173.25094,53.2366
170.33890,61.2696
174.80344,57.5298
181.82722,60.8140
180.07541,46.9510
176.90574,59.5924
168.79847,55.9636
176.69162,63.9724
175.86218,60.6457
167.5463,54.9517
173.7172,53.945
179.86144,65.1207
178.45537,57.3934
175.0852,65.6300
168.3992,50.2188
183.26819,66.650
173.23336,49.4769
175.5252,63.7713
172.35660,60.9689
171.18292,53.7800
175.61159,53.8903
168.5348,68.2027
181.41254,55.165
182.98579,68.2527
180.49057,60.9922
175.07880,63.5412
169.86242,59.5267
168.56885,51.0651
173.07778,54.1675
170.10337,56.2215
171.56067,52.8002
179.77251,62.0561
173.32244,53.9270
166.46809,51.3795
179.69893,58.752
171.58266,56.4400
179.95422,68.2428
163.7848,60.8565
171.27154,55.4534
174.6273,54.4087
172.29770,61.0407
162.30785,53.0084
178.12852,61.2314
168.60187,45.5936
175.1129,53.5591
179.96692,61.2207
164.69276,53.1103
170.47317,58.4242
174.62022,60.906
171.93064,55.8986
169.22798,50.0659
176.59043,55.4821
184.42440,68.3232
169.8292,58.6249
170.77911,61.2486
170.13652,53.6910
173.15505,53.0012
171.0032,58.0889
180.6885,65.3258
181.04089,56.049
173.73511,53.4283
174.98743,65.645
169.20319,53.9883
172.40992,57.635
174.97481,59.4815
165.3055,53.9590
167.08537,58.0909
175.44905,58.9672
171.95472,57.6986
172.92104,68.6914
182.73771,55.4069
178.00069,61.0742
167.33835,58.3053
172.13773,61.1971
184.63649,64.0031
175.35667,57.4162
166.90830,61.8821
168.78069,58.0526
173.67255,65.8776
172.97179,49.032
170.31117,52.8079
176.2846,61.7078
167.40833,46.5459
175.9024,61.0348
173.54395,61.0253
184.32056,60.8121
170.58655,51.8462
177.58014,63.4607
175.90158,58.0535
158.93227,52.6490
174.54705,59.3656
170.4698,56.7723
171.26422,59.1098
163.26152,49.5744
167.56680,57.8572
173.47380,57.108
171.2509,62.3554
173.19785,54.0923
168.21920,53.1156
172.00291,61.6098
177.31336,55.4588
172.02338,49.9660
175.3367,55.5909
169.49308,43.99496
168.81259,44.22148
164.67976,52.1169
166.88123,51.0664
174.95502,55.5285
177.70188,59.7602
165.70444,51.9211
170.22143,51.9768
178.30117,61.5476
168.4144,52.0782
162.88799,47.8058
173.18439,60.4841
171.88251,61.5499
174.93290,62.0099
166.33109,51.9511
171.6136,52.8754
179.31676,61.631
165.55080,52.1832
180.485,57.512
170.35287,58.862
172.76717,55.3512
171.53727,46.8800
173.3928,63.843
174.66315,52.6915
176.69546,65.3678
173.91489,54.4620
170.11538,63.3434
172.16712,64.5197
182.80799,66.6697
172.40636,60.9789
171.11988,58.8384
166.39852,56.634
168.74221,55.0745
174.01192,53.7988
167.62651,56.163
171.85490,57.0842
173.15172,54.7120
172.76948,53.3402
170.6743,62.1107
180.3309,61.7754
180.98701,56.8256
173.88106,57.3788
169.9905,50.5089
170.08711,58.652
173.59828,64.1840
174.22668,62.2580
166.91298,58.8829
178.84932,56.3052
177.89649,60.7273
171.62404,49.7335
181.97045,61.1449
167.45979,52.995
171.10014,58.7639
173.063,60.0927
165.77516,51.9256
173.30057,44.2801
177.91646,58.5283
174.48357,57.8080
178.565,55.6321
170.85109,59.0905
177.42624,53.7741
181.94965,70.1292
170.73004,59.4304
177.87465,54.5402
166.5445,56.6595
165.73942,51.0018
167.460,51.9037
170.54350,52.4883
168.90749,57.1247
180.18676,56.8758
168.98153,61.7372
177.41758,63.0282
167.56225,63.2513
173.75703,53.5186
171.72369,56.5213
178.60998,57.4462
170.7205,60.0652
168.19634,63.7924
179.92476,64.8472
164.78423,50.864
173.77748,55.8917
171.54695,53.8870
173.87641,64.9576
176.47110,57.5156
174.36513,62.3447
172.80125,57.6881
170.39179,52.7461
184.39549,75.16
173.19917,57.7857
169.51119,59.0314
173.60616,60.8051
166.07244,49.6104
178.82530,55.8544
172.9730,60.8478
174.59150,63.45
169.43078,49.01
169.96687,57.940
171.99112,64.6198
170.42013,53.7868
178.06891,63.7828
171.79453,52.7311
176.77829,52.1487
160.83201,52.9326
171.47144,57.022
163.12637,56.5210
173.1754,57.3452
174.13468,57.8832
178.20363,62.2756
175.18883,58.8996
177.50551,62.9551
172.07624,57.4535
175.09264,64.4317
170.36077,58.036
169.77627,55.0332
172.62429,50.169
169.70337,61.2295
171.55914,62.4457
170.47141,63.7977
171.30908,59.0546
171.39214,54.8968
176.4800,60.0852
163.93274,51.0624
170.30934,70.9013
171.35198,53.5210
181.01874,59.7407
173.80339,56.5368
168.70279,50.5084
166.61717,58.4406
177.88120,62.254
170.40027,61.5813
180.07338,59.2378
174.23818,65.5221
181.94320,69.6168
163.56386,42.24670
181.85214,62.8931
179.80282,67.0719
168.72605,60.7681
169.82387,55.4649
171.32287,50.3349
182.3418,65.3635
166.12558,55.8291
175.18179,61.6837
167.69222,50.6915
170.21957,55.4752
167.58958,60.0728
177.79967,59.8024
184.83595,66.0895
175.76640,58.3639
173.57194,58.9769
167.40645,50.043
178.8704,53.7720
164.23541,57.4208
174.06066,65.9182
166.19769,60.0208
173.43473,54.6298
172.66003,55.6561
170.4889,55.8783
175.2316,59.1903
183.68480,59.3224
181.56989,52.6349
174.38444,59.4480
170.46910,58.0840
174.30509,62.3968
172.34073,62.9614
176.48662,58.8857
179.07833,65.2324
163.41392,51.5523
173.48093,61.1970
171.2514,55.5144
172.7197,53.6974
166.71795,41.83648
170.3852,48.8320
175.03676,53.7340
161.52226,58.2849
174.79904,68.1470
167.55577,63.4424
172.74629,55.6267
172.34169,59.8573
180.45377,54.4583
171.9969,58.0293
172.33232,56.5996
172.31119,51.2255
177.14331,66.8848
172.66219,53.4604
180.454,58.1883
169.77510,57.7121
173.95360,60.1395
173.08919,57.4238
166.15006,51.8906
179.16098,63.0568
175.65588,52.5801
168.76387,53.5030
168.27952,54.7189
175.41659,59.7682
170.74512,57.030
168.74043,58.7716
177.67618,59.3561
173.85688,56.4035
178.11615,62.710
177.3126,54.0026
169.32722,50.406
175.46231,56.2691
167.01450,57.6241
172.67248,60.5218
172.49836,61.754
178.16845,57.8839
182.02201,65.1966
170.97913,57.4994
169.81142,56.7614
168.1665,57.6950
172.41995,57.997
176.41725,55.6155
176.99149,58.815
169.70436,54.7139
171.19122,54.6695
173.51466,57.7274
174.88400,57.6130
180.01229,62.0753
176.00252,62.8938
174.06663,54.773
168.15631,57.450
176.38136,63.3850
166.69398,50.6172
178.73754,65.6097
173.36798,57.4070
179.69431,62.3285
176.08154,58.7570
183.83674,61.4781
169.1419,57.5325
173.2222,49.144
172.04776,59.8864
166.77122,61.2492
173.58218,57.2208
172.68886,57.4150
174.10674,60.3256
173.68680,55.432
178.36022,63.5414
177.86568,65.2519
172.56648,58.7433
168.01534,60.5137
179.56929,60.4128
173.90547,52.6540
167.94145,48.8389
175.23150,54.3997
166.21536,50.2937
175.89048,55.4617
170.05127,54.1729
177.2991,70.7460
179.34770,60.9100
164.55202,43.92769
169.78031,50.5961
174.92556,60.1362
170.03687,55.4459
174.75553,52.0987
174.08301,62.6683
171.56171,52.5061
167.15659,48.7752
176.37808,66.5732
184.04977,63.293
170.41338,54.4101
181.52219,58.6876
167.81183,51.0512
180.26090,66.0282
174.63224,63.8568
165.40853,60.3225
175.99673,62.3205
176.97275,58.0814
171.66585,57.0003
160.69732,49.463
169.17375,62.9848
169.75160,66.2856
166.54021,48.4767
176.3613,63.9716
177.37866,62.4537
168.89816,58.3620
176.02685,62.1262
178.74866,59.674
173.44273,48.7911
171.48518,55.6299
171.66293,53.3203
174.44837,60.1651
173.50804,48.8615
169.37416,53.1182
175.61530,49.6792
169.1815,48.8608
171.99747,53.2253
184.1952,64.4828
178.80734,60.5876
167.44612,49.9497
174.34387,64.1418
168.34978,46.6650
172.95886,48.5675
159.45767,50.2611
167.70497,56.0313
175.53996,55.6941
170.53756,57.2477
177.42781,48.6054
161.85512,45.8306
